Id,NameHCR,RSSDHCR,Excl_Specialty,Excl_Foreign,Excl_Nocore,Excl_Noloans,Excl_Credit,CERT,NameFull,Address,City,Stalp,Zip,Stcnty,Year,Callym,CB,Asset,HCAsset,Size,ForAsset,LoanToAsset,CoreRatio,Max_Deposits,Office_Count,LARGE_CBSAS,State_Count,Business_Line,Meets_LTA,Meets_Core,Meets_Deposits,Meets_Offices,Meets_LrgMSA,Meets_States,Run_Date
58106,RIVERLAND BCORP,0003374243,0,0,0,0,0,58106,RIVERLAND BANK,700 SEVILLE DR,JORDAN,MN,55352,27139,2023,202312,1,"2,06,411",206411,S,,88.85%,78.43%,"1,31,873",2,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
58111,NOBLE BANCSHARES INC,0005109672,0,0,0,0,0,58111,NOBLEBANK & TRUST,1509 QUINTARD AVE,ANNISTON,AL,36201,01015,2023,202312,1,"4,09,247",409247,S,,62.77%,91.76%,"1,17,488",6,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
58113,WEST FLORIDA BANK CORP,0005406223,0,0,0,0,0,58113,FLAGSHIP BANK,29750 US HWY. 19 N,CLEARWATER,FL,33761,12103,2023,202312,1,"6,33,182",633182,S,,75.85%,88.70%,"1,39,835",6,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
58114,BELLEVILLE BCORP INC,0004421564,0,0,0,0,0,58114,BANK OF BELLEVILLE,215 S ILLINOIS ST,BELLEVILLE,IL,62220,17163,2023,202312,1,"4,51,253",451253,S,,74.31%,71.20%,"3,00,286",4,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
3376452,OAKSTAR BANCSHARES INC,0003376452,0,0,0,0,0,58115,OAKSTAR BANK,1020 E BATTLEFIELD ST,SPRINGFIELD,MO,65807,29077,2023,202312,1,"22,91,282",2712762,L,,83.27%,83.63%,"6,62,977",25,1,3,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,1,1,1,1,1,1,20240321
58121,TRIAD BCORP INC,0003722376,0,0,0,0,0,58121,TRIAD BANK,10375 CLAYTON RD,FRONTENAC,MO,63131,29189,2023,202312,1,"8,33,840",833840,S,,77.89%,71.26%,"6,13,306",2,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
58140,ESQUIRE FINANCIAL HOLDINGS INC,0004267427,0,0,0,0,0,58140,"ESQUIRE BANK, NATIONAL ASSOCIATION",100 JERICHO QUADRANGLE,JERICHO,NY,11753,36059,2023,202312,1,"15,94,795",1594795,S,,74.17%,88.60%,"12,63,031",2,1,1,C&I LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
58148,,,1,0,0,0,0,58148,MILESTONE BANK,"310 S. MAIN ST, # 900",SALT LAKE CITY,UT,84101,49035,2023,202312,0,"3,15,994",315994,S,,87.84%,2.64%,"2,02,504",1,1,1,C&I LENDING SPECIALIZATION,0,0,0,0,0,0,20240321
58158,UNITED CMTY BANCSHARES INC,0004087894,0,0,0,0,0,58158,"CENTRUST BANK, NATIONAL ASSOCIATION",385 WAUKEGAN RD,NORTHBROOK,IL,60062,17031,2023,202312,1,"1,54,977",154977,S,,67.27%,77.52%,"1,21,293",1,1,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
1119404,FIRST BRECKINRIDGE BANCSHARES,0001119404,0,0,0,0,0,58164,"BANK OF LEXINGTON, INC.",761 CORP DR,LEXINGTON,KY,40503,21067,2023,202312,1,"3,45,335",2473360,L,,73.71%,77.31%,"2,60,638",26,2,2,MULTI SPECIALTY LENDER,1,1,1,1,1,1,20240321
58165,BELMONT FINANCIAL GROUP INC,0003391727,0,0,0,0,0,58165,BELMONT BANK & TRUST COMPANY,8250 W BELMONT AVE,CHICAGO,IL,60634,17031,2023,202312,1,"9,12,757",912757,S,,72.91%,77.60%,"5,48,190",4,2,2,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
58177,,,1,0,0,0,0,58177,SALLIE MAE BANK,175 S W. TEMPLE,SALT LAKE CITY,UT,84101,49035,2023,202312,0,"2,91,41,841",29141841,L,,69.81%,39.85%,"2,05,20,063",1,1,1,OTHER CONSUMER LENDING SPECIALIZATION,0,0,0,0,0,0,20240321
58181,METROCITY BANKSHARES INC,0004750086,0,0,0,0,0,58181,METRO CITY BANK,5114 BUFORD HWY NE,DORAVILLE,GA,30340,13089,2023,202312,0,"34,82,906",3482906,L,,90.42%,57.08%,"12,12,470",20,6,7,MORTGAGE LENDING SPECIALIZATION,1,1,1,1,0,0,20240321
58184,,,0,0,0,0,0,58184,MERCHANTS COMMERCIAL BANK,4608 TUTU PARK MALL,ST THOMAS,VI,00802,78030,2023,202312,1,"5,01,702",501702,S,,34.57%,63.85%,"2,86,474",2,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
1857108,HSBC HOLDINGS PLC,0001857108,0,0,0,0,0,58188,"HSBC TRUST COMPANY (DELAWARE), NATIONAL ASSOCIATION",300 DELAWARE AVE STE 1401,WILMINGTON,DE,19801,10003,2023,202312,0,"57,500",165229105,L,0.00%,33.72%,64.56%,"9,29,61,751",41,9,8,NO LENDING SPECIALTY,1,1,0,1,0,0,20240321
58201,FIRST VISION FINANCIAL INC,0004547286,0,0,0,0,0,58201,FIRST VISION BANK OF TENNESSEE,1401 N JACKSON ST,TULLAHOMA,TN,37388,47031,2023,202312,1,"4,61,158",461158,S,,77.54%,85.18%,"1,30,247",4,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
58203,,,0,0,0,0,0,58203,NEWBANK,14601 NORTHERN BLVD,FLUSHING,NY,11354,36081,2023,202312,1,"6,49,281",649281,S,,57.62%,85.04%,"2,11,514",6,1,2,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
58208,FIRST FREEDOM BANCSHARES INC,0003807899,0,0,0,0,0,58208,FIRST FREEDOM BANK,1620 W MAIN ST,LEBANON,TN,37087,47189,2023,202312,1,"6,70,592",670592,S,,78.33%,83.77%,"2,73,866",6,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
58210,BRIDGEWATER BANCSHARES INC,0003378764,0,0,0,0,0,58210,BRIDGEWATER BANK,4450 EXCELSIOR BLVD,SAINT LOUIS PARK,MN,55416,27053,2023,202312,1,"46,07,566",4607566,L,,79.59%,58.88%,"24,06,694",8,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,1,1,1,1,1,1,20240321
58214,TC FINANCIAL HOLDINGS INC,0005678235,0,0,0,0,0,58214,TOWN CENTER BANK,20181 S LAGRANGE RD,FRANKFORT,IL,60423,17197,2023,202312,1,"1,47,597",147597,S,,72.94%,74.34%,"55,702",2,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
